2024-05-16 07:05:192 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:304 INFO  CookieBannerPage:114 - Accept all cookies button clicked
2024-05-16 07:05:416 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:591 INFO  TopMenuNavigationPage:166 - About Us link is clicked
2024-05-16 07:05:601 INFO  AboutUsPage:40 - Getting About Us Text
2024-05-16 07:05:643 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:643 INFO  AboutUsPage:45 - Asserting all links count
2024-05-16 07:05:993 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:237 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:541 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:866 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:171 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:465 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:861 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:225 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:241 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:368 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:443 INFO  AboutUsPage:26 - Careers Link is displayed and enabled
2024-05-16 07:05:756 INFO  AboutUsPage:28 - Clicked on Careers Link
2024-05-16 07:05:882 INFO  steps:53 - Parent Window Id: FFB474114CAE12B094DA15C1EF4AB278
2024-05-16 07:05:811 INFO  VerificationHelper:128 - BasePage title is: Careers | LexisNexis Risk Solutions Group
2024-05-16 07:05:824 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:226 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:241 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:272 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:272 INFO  CookieBannerPage:125 - Cookie settings button clicked
2024-05-16 07:05:493 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:520 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:537 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:737 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:762 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:783 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:825 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:854 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:892 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:939 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:970 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:13 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:48 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:74 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:101 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:915 INFO  VerificationHelper:128 - BasePage title is: Search Jobs | LexisNexis Risk Solutions
2024-05-16 07:05:918 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:71 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
